Steel    C   Si   Mn   Cr   Mo   Ni   Al   Cu ppmB       Pa       Rc Texp

GB04  0.16 0.24 1.19 1.07 0.00 0.13 0.00 0.25  0.0  1102.22    0.185  655
GB04  0.16 0.24 1.19 1.07 0.00 0.13 0.00 0.25  0.0  1102.22    0.018  660
Gb04  0.16 0.24 1.21 1.07 0.00 0.13 0.00 0.25  0.0  1268.68    0.185  655
Gb04  0.16 0.24 1.21 1.07 0.00 0.13 0.00 0.25  0.0  1268.68    0.018  660
GB05  0.33 0.29 1.34 1.16 0.00 0.13 0.00 0.28  0.0  1073.35    0.975  635
GB05  0.33 0.29 1.34 1.16 0.00 0.13 0.00 0.28  0.0  1073.35    0.160  670
GB05  0.33 0.29 1.34 1.16 0.00 0.13 0.00 0.28  0.0  1073.35    0.015  685
Gb05  0.33 0.29 1.34 1.15 0.00 0.13 0.00 0.28  0.0  1185.15    0.475  640
Gb05  0.33 0.29 1.34 1.15 0.00 0.13 0.00 0.28  0.0  1185.15    0.175  655
Gb05  0.33 0.29 1.34 1.15 0.00 0.13 0.00 0.28  0.0  1185.15    0.015  675
GB06  0.53 0.31 1.35 1.19 0.00 0.13 0.00 0.28  0.0  1073.35    0.450  650
GB06  0.53 0.31 1.35 1.19 0.00 0.13 0.00 0.28  0.0  1073.35    0.155  675
GB06  0.53 0.31 1.35 1.19 0.00 0.13 0.00 0.28  0.0  1073.35    0.015  685
Gb06  0.53 0.31 1.35 1.19 0.00 0.13 0.00 0.28  0.0  1185.15    0.488  635
Gb06  0.53 0.31 1.35 1.19 0.00 0.13 0.00 0.28  0.0  1185.15    0.170  660
Gb06  0.53 0.31 1.35 1.19 0.00 0.13 0.00 0.28  0.0  1185.15    0.015  680
GB07  0.13 0.32 0.40 1.58 0.06 1.73 0.00 0.24  0.0  1102.22    0.412  660
GB07  0.13 0.32 0.40 1.58 0.06 1.73 0.00 0.24  0.0  1102.22    0.155  670
GB07  0.13 0.32 0.40 1.58 0.06 1.73 0.00 0.24  0.0  1102.22    0.014  690
Gb07  0.13 0.32 0.44 1.58 0.06 1.73 0.00 0.24  0.0  1268.68    0.068  690
Gb07  0.13 0.32 0.44 1.58 0.06 1.73 0.00 0.24  0.0  1268.68    0.013  700
GB08  0.32 0.38 0.51 1.72 0.09 1.68 0.00 0.27  0.0  1073.35    0.093  650
GB08  0.32 0.38 0.51 1.72 0.09 1.68 0.00 0.27  0.0  1073.35    0.017  670
Gb08  0.32 0.38 0.51 1.72 0.09 1.68 0.00 0.27  0.0  1185.15    0.093  650
Gb08  0.32 0.38 0.51 1.71 0.09 1.68 0.00 0.27  0.0  1185.15    0.017  670
GB09  0.50 0.39 0.53 1.76 0.09 1.62 0.00 0.26  0.0  1073.35    0.317  640
GB09  0.50 0.39 0.53 1.76 0.09 1.62 0.00 0.26  0.0  1073.35    0.175  655
GB09  0.50 0.39 0.53 1.76 0.09 1.62 0.00 0.26  0.0  1073.35    0.016  670
Gb09  0.50 0.39 0.54 1.76 0.09 1.62 0.00 0.26  0.0  1185.15    0.185  645
Gb09  0.50 0.39 0.55 1.76 0.09 1.62 0.00 0.26  0.0  1185.15    0.016  670
GB10  0.16 0.33 0.43 2.10 0.03 2.25 0.00 0.00  0.0  1102.22    0.083  625
GB10  0.16 0.33 0.42 2.10 0.03 2.25 0.00 0.00  0.0  1102.22    0.013  660
Gb10  0.16 0.33 0.46 2.10 0.03 2.25 0.03 0.00  0.0  1268.68    0.015  645
GB11  0.34 0.37 0.46 2.23 0.04 2.14 0.03 0.00  0.0  1073.35    0.090  650
GB11  0.34 0.37 0.46 2.23 0.04 2.14 0.00 0.00  0.0  1073.35    0.013  700
Gb11  0.34 0.37 0.48 2.23 0.04 2.14 0.00 0.00  0.0  1185.15    0.110  610
Gb11  0.34 0.37 0.49 2.23 0.04 2.14 0.00 0.00  0.0  1185.15    0.017  660
GB12  0.56 0.38 0.48 2.29 0.05 2.08 0.03 0.00  0.0  1073.35    0.538  615
GB12  0.56 0.38 0.48 2.29 0.05 2.08 0.03 0.00  0.0  1073.35    0.185  645
GB12  0.56 0.38 0.48 2.29 0.05 2.08 0.00 0.00  0.0  1073.35    0.014  695
Gb12  0.56 0.38 0.50 2.29 0.05 2.08 0.00 0.00  0.0  1185.15    0.195  635
Gb12  0.56 0.38 0.50 2.28 0.05 2.08 0.00 0.00  0.0  1185.15    0.017  665
GB15  0.53 0.30 0.45 0.90 0.06 3.85 0.00 0.19  0.0  1073.35    0.059  595
GB15  0.53 0.30 0.45 0.90 0.06 3.85 0.00 0.19  0.0  1073.35    0.022  610
Gb15  0.53 0.30 0.47 0.90 0.06 3.85 0.00 0.19  0.0  1185.15    0.063  580
Gb15  0.53 0.30 0.47 0.90 0.06 3.85 0.00 0.19  0.0  1185.15    0.023  600
GB16  0.22 0.35 0.65 0.63 0.57 0.17 0.04 0.21  0.0  1130.09    0.210  660
GB16  0.22 0.35 0.65 0.63 0.57 0.17 0.04 0.21  0.0  1130.09    0.017  700
Gb16  0.22 0.35 0.68 0.63 0.56 0.17 0.04 0.21  0.0  1280.57    0.220  650
Gb16  0.22 0.35 0.68 0.63 0.56 0.17 0.04 0.21  0.0  1280.57    0.018  695
GB17  0.28 0.38 0.69 0.65 0.64 0.17 0.04 0.22  0.0  1073.35    0.075  680
GB17  0.28 0.38 0.68 0.65 0.64 0.17 0.04 0.22  0.0  1073.35    0.013  700
Gb17  0.28 0.37 0.69 0.65 0.63 0.17 0.04 0.22  0.0  1185.15    0.038  680
Gb17  0.28 0.37 0.68 0.65 0.63 0.17 0.04 0.22  0.0  1185.15    0.014  695
GB18  0.57 0.44 0.75 0.69 0.81 0.16 0.04 0.22  0.0  1073.35    0.045  650
GB18  0.57 0.44 0.75 0.69 0.59 0.16 0.04 0.22  0.0  1073.35    0.015  685
Gb18  0.57 0.43 0.75 0.69 0.80 0.16 0.04 0.22  0.0  1185.15    0.015  675
GB22  0.23 0.36 0.46 0.14 0.70 0.06 0.04 0.10  0.0  1120.64    0.195  670
GB22  0.23 0.36 0.45 0.14 0.70 0.06 0.04 0.10  0.0  1120.64    0.018  685
Gb22  0.23 0.36 0.51 0.14 0.69 0.06 0.04 0.10  0.0  1280.57    0.098  670
Gb22  0.23 0.36 0.51 0.14 0.69 0.06 0.04 0.10  0.0  1280.57    0.018  685
GB23  0.31 0.40 0.52 0.14 0.79 0.06 0.04 0.10  0.0  1073.35    0.165  665
GB23  0.31 0.40 0.52 0.14 0.79 0.06 0.04 0.10  0.0  1073.35    0.015  685
